1292328	东邪西毒 東邪西毒	1994	王家卫	王家卫 / 金庸	张国荣 / 张曼玉 / 梁朝伟 / 林青霞 / 张学友 / 梁家辉 / 杨采妮 / 刘嘉玲 / 邹兆龙 / 王祖贤更多...	剧情 / 动作 / 爱情 / 武侠 / 古装	香港 / 台湾	粤语 / 汉语普通话	100	1994-09-17(中国大陆)	268406	8.6	在恋人（张曼玉）负气嫁给兄长的当晚，欧阳锋（张国荣）黯然离开白陀山，走进沙漠某个小镇，成为一名杀手中介人。他的朋友、风流剑客黄药师（梁家辉）每年都来小镇与他畅饮，酒话里有关白陀山的消息令他忘却往事的念想渐次演变成自欺行为。　　黄药师只是表面风流。他迷恋好友“盲武士”（梁朝伟）的妻子桃花（刘嘉玲），后者在丈夫死后，永远地离开了他；而对迷恋他的女人慕容嫣（林青霞），他又不愿兑现曾经随口说出的承诺，这使得慕容嫣迷失于自己的身份中。与欧阳锋构成短暂“买凶杀人”关系的洪七（张学友）、村姑（杨采妮）等人，也都有一段只有他们自己才知、不愿回首的痛苦过往。
6973376	致我们终将逝去的青春	2013	赵薇	李樯 / 辛夷坞	杨子姗 / 赵又廷 / 韩庚 / 江疏影 / 刘雅瑟 / 张瑶 / 包贝尔 / 郑恺 / 王佳佳 / 黄宥明 / 佟丽娅 / 孙玮 / 王森 / 黄小蕾 / 杨澜 / 宫哲 / 崔文璐 / 韩红 / 潘虹 / 李大光 / 马小宁 / 郝姗姗更多...	剧情 / 爱情	中国大陆	汉语普通话	132	2013-04-26(中国大陆) / 2014-05-01(台湾)	347923	6.6	18岁的郑微（杨子姗饰）终于如愿考上青梅竹马邻家大哥哥林静（韩庚饰）所在学校的邻校，等她满怀期冀地步入大学校园，却遭遇打击——林静出国留学，杳无音信。郑微倍感失落，患难时刻与室友阮莞（江疏影饰）、朱小北（刘雅瑟饰）、黎维娟（张瑶饰）及师哥老张-张开（包贝尔饰）结下深厚友谊，同时富家公子许开阳（郑恺饰）对郑微展开了疯狂的追求，而备受男生欢迎的阮莞用她特有的清冷守护着对于心爱人赵世永（黄明饰）的忠贞。一次偶然的误会使郑微与老张室友陈孝正（赵又廷饰）结为死敌，在一次次地反击中，郑微发现自己爱上了这个表面冷酷、内心善良的高材生，于是疯狂地反击演变为死缠烂打地追求，而陈孝正也终于在强攻之下缴械投降，欢喜冤家终成甜蜜恋人。大四毕业之际郑微的生活再次经受考验：陈孝正得到曾毓（王嘉佳饰）的出国留学名额，却迟迟不敢告诉郑微，感觉再次被欺骗的郑微痛...
3233635	功夫熊猫2 Kung Fu Panda 2	2011	吕寅荣	乔纳森·阿贝尔 / 格伦·伯杰	杰克·布莱克 / 安吉丽娜·朱莉 / 达斯汀·霍夫曼 / 加里·奥德曼 / 成龙 / 塞斯·罗根 / 刘玉玲 / 大卫·克罗斯 / 吴汉章 / 杨紫琼 / 丹尼·麦克布莱德 / 丹尼斯·海斯伯特 / 尚格·云顿 / 维克多·加博 / 迈克·贝尔 / 艾普尔·洪 / 亚历山德拉·戈尔德·朱尔登 / 斯蒂芬·凯林 / 利亚姆·奈特 / 保罗·马祖斯基 / 丹·奥康纳 / 罗密·罗斯蒙特 / 莫瑞·史特林 / 弗莱德·塔他斯西奥 / 劳伦·汤姆 / 康拉德·弗农更多...	喜剧 / 动作 / 动画 / 冒险	美国	英语	91	2011-05-28(中国大陆) / 2011-05-26(美国)	276972	8.0	上一部中，熊猫阿宝（杰克·布莱克JackBlack配音）功成名就，成为名震四方的神龙大侠。平日里他随同师傅（达斯汀·霍夫曼DustinHoffman配音）以及盖世五侠：悍娇虎（安吉丽娜·朱莉AngelinaJolie配音）、猴王（成龙JackieChan配音）、快螳螂（塞斯·罗根SethRogen配音）、俏小龙（刘玉玲LucyLiu配音）、灵鹤（大卫·克罗斯DavidCross配音）在和平谷修炼，生活悠哉游哉。这一日，一伙恶徒闯入山谷抢夺金属材料，在与他们交手中阿宝意外产生幻觉，由此对自己的身世感到疑惑。　　另一方面，恶徒的魁首白孔雀沈王爷（加里·奥德曼GaryOldman配音）正图谋闯入王宫，称霸全中国。新的正邪大战拉开序幕，阿宝他们面临前所未有的挑战……
1907966	疯狂原始人 The Croods	2013	柯克·德·米科 / 克里斯·桑德斯	克里斯·桑德斯 / 柯克·德·米科 / 约翰·克立斯	尼古拉斯·凯奇 / 艾玛·斯通 / 瑞安·雷诺兹 / 凯瑟琳·基纳 / 克萝丽丝·利奇曼 / 克拉克·杜克 / 克里斯·桑德斯 / 兰迪·汤姆更多...	喜剧 / 动画 / 冒险	美国	英语	98	2013-04-20(中国大陆) / 2013-02-15(柏林电影节) / 2013-03-22(美国)	393090	8.7	原始人咕噜一家六口在老爸Grug（尼古拉斯·凯奇NicolasCage配音）的庇护下生活。每天抢夺鸵鸟蛋为食，躲避野兽的追击，每晚听老爸叙述同一个故事，在山洞里过着一成不变的生活。大女儿Eep（艾玛·斯通EmmaStone配音）是一个和老爸性格截然相反的充满好奇心的女孩，她不满足一辈子留在这个小山洞里，一心想要追逐山洞外面的新奇世界。　　没想到世界末日突然降临，山洞被毁，一家人被迫离开家园，展开一场全新的旅程。离开了居住了“一辈子”的山洞，展现在他们眼前的是一个崭新绚丽却又充满危险的新世界，到处都是食人的花草和叫不出名字的奇异鸟兽，一家人遇到了全所未有的危机。在旅途中，他们还遇到了游牧部落族人Guy（瑞恩·雷诺兹RyanReynolds配音），他有着超凡的创造力和革新思想，帮助咕噜一家躲过了重重困难，途中他还发明了很多“高科技”产品，...
1294408	音乐之声 The Sound of Music	1965	罗伯特·怀斯	恩斯特·莱赫曼	朱莉·安德鲁斯 / 克里斯托弗·普卢默 / 埃琳诺·帕克 / 理查德·海顿 / 佩吉·伍德 / 查尔敏·卡尔 / 希瑟·孟席斯-尤里克 / 尼古拉斯·哈蒙德 / 杜安·蔡斯 / 安吉拉·卡特怀特 / 黛比·特纳 / 基姆·卡拉思 / 安娜·李 / 波希娅·纳尔逊 / 本·怀特 / 丹尼尔·特鲁希特 / 诺玛·威登 / 吉尔克里斯特·斯图尔特 / 马妮·尼克松 / 埃瓦德妮·贝克 / 多丽丝·劳埃德更多...	剧情 / 爱情 / 歌舞 / 传记	美国	英语	174	1965-03-02(美国)	252594	8.9	玛利亚（朱丽·安德鲁斯饰）是一个年轻活泼的修女，喜欢在大自然下高声歌唱，所以她常常忘记了修道院里的规矩。院长认为玛利亚并不属于规矩严格的修道院。院长与众嬷嬷商量后，决定安排玛利亚到一位名叫特拉普（克里斯托弗·普卢默饰）上校家当家庭教师。　　上校的妻子去世多年，留下7个孩子，他要求对孩子严格管教。他告诉玛利亚在他家的家庭教师都做不长久，都是因为孩子的恶作剧。玛利亚果然也遭到了恶作剧，可是这位善良的老师并没有告诉他们的父亲，而是像个母亲一样照顾孩子，很快跟孩子打成一片。上校也渐渐在玛利亚的引导下改变了对孩子们的态度。上校与玛利亚之间发生了感情，他们完婚后回到了已被纳粹占领的奥地利，上校并不想为纳粹办事，一家人准备逃跑……
24719063	烈日灼心	2015	曹保平	曹保平 / 焦华静	邓超 / 段奕宏 / 郭涛 / 王珞丹 / 吕颂贤 / 高虎 / 白柳汐 / 杜志国更多...	剧情 / 悬疑 / 犯罪	中国大陆	汉语普通话	139	2015-08-27(中国大陆) / 2015-06-15(上海电影节)	266403	7.9	七年前，福建西陇发生一起惨绝人寰的灭门惨案，某别墅内一家五口同日惨死，在社会上引起极大的震动，然而此去经年，嫌疑人杨自道（郭涛饰）、辛小丰（邓超饰）、陈比觉（高虎饰）却依然逍遥法外。现如今，这三个人都在厦门过活，杨当起了出租车司机，小丰加入了协警队伍，因意外变成傻子的陈则带着三人捡来的女孩尾巴栖息在亲戚的渔场中。这一天，拥有丰富办案经验的伊谷春（段奕宏饰）调到小丰所在的队伍担任警长。伊颇为器重能力卓越的小丰，但嗅觉灵敏的他也隐隐觉出这个男子和当年的灭门惨案有所关联。在此期间，道哥在一次意外中结识了伊的妹妹小夏（王珞丹饰）。仿佛冥冥之中有一只看不见的手，正将这三个决心重新做人的男人推向无法更改的结局……　　本片根据须一瓜的长篇小说《太阳黑子》改编。
1316510	射雕英雄传之东成西就 射鵰英雄傳之東成西就	1993	刘镇伟	刘镇伟	梁朝伟 / 林青霞 / 张国荣 / 叶玉卿 / 张学友 / 王祖贤 / 张曼玉 / 梁家辉 / 刘嘉玲 / 钟镇涛 / 鲍起静更多...	喜剧 / 古装	香港	粤语	113	1993-02-05(香港)	298664	8.7	金轮国王妃（叶玉卿）与表哥欧阳锋（梁朝伟）有染，为霸占江山，他们毒死了国王，但没找到传国玉玺。得知玉玺在前往九宫山找寻其师父求助的三公主（林青霞）手里后，欧阳锋企图抢到手但没成功。糊涂国师（张曼玉）在淫威下屈服，查出三公主的具体下落，欧阳锋乘火箭金靴追赶，却误脱落一只插死刚出关的王重阳（钟镇涛），奄奄一息的王重阳恳求适逢路过的三公主找到其师弟周伯通（刘嘉玲）代为报仇。　　逃到九宫山的三公主邀得师弟黄药师（张国荣）与师妹（王祖贤）相助，再加上前来寻找表妹的洪七（张学友）、找到真心人才能成仙的段智兴（梁家辉），一场与欧阳锋的生死恶战蓄势待发……
1862151	疯狂的石头	2006	宁浩	张承 / 宁浩 / 优恵	郭涛 / 刘桦 / 连晋 / 黄渤 / 徐峥 / 优恵 / 罗兰  / 王迅更多...	喜剧 / 犯罪	中国大陆 / 香港	汉语普通话 / 重庆话	106	2006-06-30(中国大陆) / 2006-08-10(香港)	330479	8.3	重庆一间工艺品厂已经濒临倒闭，却不料在拆倒旧厂房的时候，发现了厕所里的一件宝物——一块价值连城的翡翠。厂里决定用这块翡翠举办一个展览，赚些钱发拖欠了几个月的工人工资。期间由工艺品厂保卫科长包世宏（郭涛饰）负责看守这件宝物。但是，国际大盗麦克与本地一帮小偷却让包世宏一筹莫展，他们各施其技接近翡翠，展览馆开始了一场明争暗斗的较量。黑色幽默也开始幕幕上演。翡翠的价值几何？最后谁是胜出者？事情远没有表面那么简单……
3006772	第九区 District 9	2009	尼尔·布洛姆坎普	尼尔·布洛姆坎普 / 特丽·塔歇尔	沙尔托·科普雷 / 詹森·库伯 / 娜塔莉·博尔特 / 茜尔雯·斯特赖克 / 约翰·萨莫尔 / 威廉·艾伦·扬 / 尼克·布雷克 / 杰德·布罗菲 / 路易斯·米纳尔 / 瓦妮莎·海伍德 / 玛丽安·胡曼 / 维多利奥·莱奥纳迪 / 曼德拉·加杜卡 / 约翰·范·肖尔 / 斯特拉·斯廷坎普 / 戴维·詹姆斯 / 肯尼思·恩科西 / 蒂姆·戈登 / 莫尔内·埃拉斯姆斯 / 尤金·孔巴尼瓦 / 赫棱基维·马德拉拉 / 西雅邦加·拉德贝 / 梅尔特·西贝尔哈亨 / 安德勒·奥登达尔 / 尼克·伯莱尼 / 罗伯特·霍布斯更多...	剧情 / 动作 / 科幻 / 惊悚	美国 / 新西兰 / 加拿大 / 南非	英语 / 尼扬贾语 / 南非荷兰语 / 祖鲁语 / 科萨语 / 塞索托语	112	2009-11-27(中国大陆) / 2009-08-14(美国)	236547	8.2	1990年，一艘巨大的飞船出现在地球上空，人们惶恐不安，却又分外好奇。经过一段时间紧张的等待，外星飞船始终没有动静。人类终于小心翼翼靠近它，强行走进舱内，结果发现了不计其数的外星人。他们形容丑陋，宛如虾子，而且健康状况极差，虚弱无力。原来这是一群来自外星的难民，他们最终被地球人接纳，并隔离在南非约翰内斯堡的一片区域内生活，此地名为“第九区”。经过长达20年的繁衍，外星难民的数量扩张至180万之多，且和周边人类的矛盾冲突不断，越来越多的人类呼吁将“大虾”赶出地球。　　MNU（列国同盟组织）经过磋商，决定将外星难民迁移到更为偏远的区域。MNU外星事务部门的特工威库斯（SharltoCopley饰）专门负责搬迁工作。威库斯在动员过程中傲慢随意，与当地居民冲突频频。最终，他为自己的行为付出代价，外星人的神秘流体将其感染，威库斯慢慢变成了外星人的模样……
26363254	战狼2	2017	吴京	吴京 / 董群 / 刘毅	吴京 / 弗兰克·格里罗 / 吴刚 / 张翰 / 卢靖姗 / 丁海峰 / 淳于珊珊 / 余男 / 于谦 / 石兆琪 / 海蒂·莫尼梅克 / 奥列格·普鲁迪乌斯 / 艾伦·托尼 / 赛尔·哈里斯 / 高明 / 王森 / 苇青 / 程愫 / 张永达 / 郭秋成 / 杜建桥 / 周冠廷 / 安·詹姆斯 / 黛安娜·希拉 / 孙率航 / 张馨月 / 关海龙 / 安妮塔·斯图尔特 / 特雷弗·琼斯 / 奥斯汀·普里斯特 / 克莱·方特诺特 / 保罗·艾力卡 / 丹尼尔·哈格里夫 / 李镇男 / 庄小龙 / 陈云志 / 肯尼迪更多...	动作	中国大陆	汉语普通话 / 英语	123	2017-07-27(中国大陆)	515500	7.2	故事发生在非洲附近的大海上，主人公冷锋（吴京饰）遭遇人生滑铁卢，被“开除军籍”，本想漂泊一生的他，正当他打算这么做的时候，一场突如其来的意外打破了他的计划，突然被卷入了一场非洲国家叛乱，本可以安全撤离，却因无法忘记曾经为军人的使命，孤身犯险冲回沦陷区，带领身陷屠杀中的同胞和难民，展开生死逃亡。随着斗争的持续，体内的狼性逐渐复苏，最终孤身闯入战乱区域，为同胞而战斗。
25815034	湄公河行动	2016	林超贤	林超贤 / 朱镜祺 / 刘小群 / 谭惠贞 / 林明杰	张涵予 / 彭于晏 / 孙淳 / 陈宝国 / 冯文娟 / 刘显达 / 赵健 / 吴旭东 / 吴嘉龙 / 卢惠光 / 柏华力·莫高彼斯彻 / 维他亚·潘斯林加姆 / 战立国 / 石占杰 / 伍麟凯 / Zobra / 魏蔓 / 李佳璇 / 郝文婷 / 王笑龙 / 任蕊 / Bhubhing Bhangsa-Ard / Achaya Vishwanath Govind / Nitidet Chery Junphli / Keerali Sivakuae / Alyaret Junamnoong / Vattcharachai Sunthomsin / Sarawut Kumsorn / Nongmal Bunchu / Subash A/L Sundaramoorthy / Itthiphon / Samrit Warin / 纳卡琳·加汉 / 钟建龙 / 张敏嘉 / 陈沛兴 / 林美芬 / 詹姆斯·阿媞邦德 / Amigo更多...	动作 / 犯罪	中国大陆 / 香港	汉语普通话 / 粤语 / 泰语 / 缅甸语 / 英语	124	2016-09-30(中国大陆)	386768	8.0	金三角湄公河上，一处被称为“鬼门关”的河段，两艘来自中国的商船遭到不明身份之人的枪击袭击。未过多久，泰国军方召开新闻发布会，指责中国商船贩卖毒品。虽然发布会宣称船员全部逃亡，但是十三具遭受残忍杀害的中国船员尸体很快被人发现。这起胆大妄为的案件令中国警方大为震惊，云南省缉毒总队队长高刚（张涵予饰）受命带特别行动小组前往泰国，并与情报员方新武（彭于晏饰）合作接洽。根据现有资料显示，这件案子由盘踞在金三角的大毒枭糯卡所为。糯卡贪婪残忍，胆大包天，是湄公河流域上一颗惊扰运输安全的毒瘤。为了将这个恶棍绳之于法，中国、老挝、缅甸开展了三国联合巡逻，集中对糯卡的制毒窝点进行扫荡。而高刚等人也深入最危险境地，与丧失人性的贩毒分子进行惨烈对决……　　本片根据真实事件改编。
1292064	楚门的世界 The Truman Show	1998	彼得·威尔	安德鲁·尼科尔	金·凯瑞 / 劳拉·琳妮 / 艾德·哈里斯 / 诺亚·艾默里奇 / 娜塔莎·麦克艾霍恩	剧情 / 科幻	美国	英语	103	1998-06-05(美国)	538050	9.1	楚门（金•凯瑞JimCarrey饰）是一个平凡得不能再平凡的人，除了一些有些稀奇的经历之外——初恋女友突然失踪、溺水身亡的父亲忽然似乎又出现在眼前，他和绝大多数30多岁的美国男人绝无异样。这令他倍感失落。他也曾试过离开自己生活了多年的地方，但总因种种理由而不能成行。　　直到有一天，他忽然发觉自己似乎一直在被人跟踪，无论他走到哪里，干什么事情。这种感觉愈来愈强烈。楚门决定不惜一切代价逃离这个他生活了30多年的地方，去寻找他的初恋女友。　　但他却发现自己怎样也逃不出去。真相其实很残忍。
3072086	和莎莫的500天 (500) Days of Summer	2009	马克·韦布	斯科特·纽斯塔德 / 迈克尔·H·韦伯	约瑟夫·高登-莱维特 / 佐伊·丹斯切尔 / 吉奥弗瑞·阿伦德 / 科洛·莫瑞兹 / 马修·格雷·古柏勒 / 克拉克·格雷格 / 帕特里夏·贝尔彻 / 瑞秋·波士顿 / 敏卡·凯利 / 查尔斯·沃克 / 伊安·瑞德·科斯勒 / 维勒特·罗德里格斯 / 伊薇特·尼科尔·布朗 / Nicole Vicius更多...	剧情 / 喜剧 / 爱情	美国	英语 / 法语 / 瑞典语	95	2009-01-17(圣丹斯电影节) / 2009-08-07(美国)	319436	8.0	来自新泽西的汤姆（JosephGordon-Levitt约瑟夫•高登-莱维特饰）是一个沉溺于英伦哀歌与《毕业生》情境的年轻人。他供职于一家贺卡公司，任务是撰写富有创意的祝辞。某次会议上，汤姆的老板把新助理介绍给大家，她是来自密歇根的魅力女孩莎莫（ZooeyDeschanel佐伊•丹斯切尔饰）。莎莫自幼父母离异，因此对于感情的态度与众不同。汤姆和莎莫没有一见钟情，但却在一次酒吧K歌后彼此示好，成了非典型的恋人。而且这段办公室恋情迅速升温，爱火烧得谁都无法预料。最后，在一个餐馆里，莎莫对汤姆说了绝情的分手。深陷情网的汤姆，经受不住失恋的打击，郁郁寡欢，周围的伙伴们希望帮他走出阴影，然而，这并不是故事的全部，本片以汤姆的视角把时间重新组接，让观众在对比中体味500天恋爱的弦外之音……
3793783	地心引力 Gravity	2013	阿方索·卡隆	阿方索·卡隆 / 霍纳斯·卡隆	桑德拉·布洛克 / 乔治·克鲁尼 / 艾德·哈里斯 / 奥托·伊格内修森 / 法尔杜特·夏尔马 / 艾米·沃伦 / 巴舍尔·萨维奇更多...	科幻 / 惊悚 / 灾难	美国 / 英国	英语 / 格陵兰语	91	2013-11-19(中国大陆) / 2013-08-28(威尼斯电影节) / 2013-10-04(美国)	258807	7.8	深邃浩瀚的外层空间，蔚蓝的地球与深不见底、漆黑一片的宇宙形成鲜明对比。一台隶属美国的空间站，数名宇航人员正进行太空漫步，对所属卫星做着例行检查。初上太空的瑞安·斯通博士（桑德拉·布洛克SandraBullock饰）在经验丰富的宇航员麦特·科沃斯基（乔治·克鲁尼GeorgeClooney饰）的协助下，有条不紊地检查每一个部件。此次是科沃斯基退休前的最后一次飞行，他幽默风趣地活跃着团队的氛围。就在此时，休士顿总部传来骇人消息，不久前行将废弃俄罗斯卫星被导弹击毁，碎片以超过子弹的速度在地球轨道上散开，并意外击中其他卫星，引起连锁反应制造了新的碎片。　　瑞安一行遭到碎片重创，有的同伴不幸身亡，而她和科沃斯基失去控制坠入宇宙深处。幸存的二人不得不彼此信赖，拼尽全力朝向故土前进……
1292365	活着	1994	张艺谋	余华 / 芦苇	葛优 / 巩俐 / 姜武 / 牛犇 / 郭涛 / 张璐 / 倪大红 / 肖聪 / 董飞 / 刘天池 / 董立范 / 黄宗洛 / 刘燕瑾 / 李连义 / 杨同顺更多...	剧情 / 家庭 / 历史	中国大陆 / 香港	汉语普通话	132	1994-05-17(戛纳电影节) / 1994-06-30(香港)	309035	9.1	根据余华同名小说改编。　　富少福贵（葛优）嗜赌成性，妻子家珍（巩俐）屡劝无果后带着女儿凤霞离开了他，当夜，福贵输光所有家产气死父亲，被迫靠变卖母亲首饰租间破屋过活。一年后，家珍手拉凤霞怀抱刚出世的儿子有庆回到家中，福贵痛改前非，开始靠演皮影戏过起安份守己的日子。　　但好景不常，内战时期，福贵被国民党抓去当劳工，一番辗转终回到家乡与一家人团圆后，凤霞因病变成哑巴，而在后来的大跃进运动和文化大革命中，他虽获某些小福，逆境却也一直与他如影相随。
1482072	穿普拉达的女王 The Devil Wears Prada	2006	大卫·弗兰科尔	艾莲·布洛什·麦肯纳	安妮·海瑟薇 / 梅丽尔·斯特里普 / 艾米莉·布朗特 / 斯坦利·图齐 / 西蒙·贝克 / 艾德里安·格尼尔 / 吉赛尔·邦辰更多...	剧情 / 爱情	美国 / 法国	英语 / 法语	109	2007-02-27(中国大陆) / 2006-06-30(美国)	350816	7.9	初涉社会的安德丽娅•桑切丝（安妮•海瑟薇饰）来到了著名时尚杂志《RUNWAY》面试，以聪明得到了主编米兰达•普雷斯丽（梅利尔•斯特里普）的特许，让她担任自己的第二助理。开始的时候安德丽娅感到十分委屈，就算自己多努力工作也无法得到赞赏，经一位老前辈的指点便重新改造自己。工作越来越顺，甚至取代了第一助理在米兰达心中的地位，决定带着这个聪明的女孩前往法国。可安德丽的改变让她失去了男友及朋友的爱，令她非常矛盾。　　到达法国后，她得知了米兰达的地位不保了，没想到米兰达竟然牺牲自己多年的好搭档保住了自己的地位，此事令安德丽娅深感失望，有了抽身离去的想法，到底安德丽娅会何去何从？
25864085	火星救援 The Martian	2015	雷德利·斯科特	德鲁·高达 / 安迪·威尔	马特·达蒙 / 杰西卡·查斯坦 / 克里斯汀·韦格 / 杰夫·丹尼尔斯 / 迈克尔·佩纳 / 凯特·玛拉 / 肖恩·宾 / 塞巴斯蒂安·斯坦 / 唐纳德·格洛弗 / 切瓦特·埃加福特 / 阿卡塞尔·亨涅 / 陈数 / 高雄 / 本尼迪克特·王 / 麦肯兹·戴维斯 / 娜奥米·斯科特 / 丽丽·博尔丹 / 布莱恩·卡斯佩更多...	剧情 / 科幻 / 冒险	美国 / 英国	英语 / 汉语普通话	144	2015-11-25(中国大陆) / 2015-10-02(美国)	319676	8.4	载人航天宇宙飞船阿瑞斯3号成功抵达火星，谁知一场破坏力极其巨大的风暴向宇航员们袭来，阿瑞斯3号被迫中断任务，紧急返航。撤离途中，宇航员马克·沃特尼（马特·达蒙MattDamon饰）被飞船上吹落的零件击中，由于生还希望渺茫，队友们只得匆匆返航，并向世人宣告他已牺牲的事实。出乎意料的是，马克以极低的概率活了下来。他躲进驻火星的航天基地疗伤。下一次火星任务要等到四年后，而基地内的补给仅够他维持31天。短暂的绝望后，马克决定利用有限的食物，在这颗空无一人的星球上种植作物，寻找一线生机。与此同时，地球方面也很快发现马克生还的事实，他们想尽办法部署营救计划。孤军奋战的马克，能否等到救援队伍的到来？　　影片改编自安迪·威尔的同名科幻小说。
1292224	飞越疯人院 One Flew Over the Cuckoo's Nest	1975	米洛斯·福尔曼	劳伦斯·奥邦 / 博·古德曼 / 肯·凯西 / 达尔·瓦瑟曼	杰克·尼科尔森 / 丹尼·德维托 / 克里斯托弗·洛伊德 / 路易丝·弗莱彻 / 威尔·萨姆森 / 特德·马克兰德 / 布拉德·道里夫 / 斯加特曼·克罗索斯 / 迈克尔·贝里曼 / 彼得·布罗科 / 穆瓦科·卡姆布卡 / 威廉·达尔 / 乔西普·艾利克 / 西德尼·拉斯克 / 凯·李 / 德怀特·马费尔德 / 路易莎·莫里茨 / 威廉·雷德菲尔德 / 菲利普·罗斯 / 米米·萨奇席恩 / 文森特·斯卡维利 / 米斯·斯马尔 / 德罗斯·V·史密斯更多...	剧情	美国	英语	133	1975-11-21(美国)	303019	9.0	麦克墨菲（杰克·尼科尔森JackNicholson饰）为了逃避监狱里的强制劳动，装作精神异常，被送进了精神病院，他的到来，给死气沉沉的精神病院带来了剧烈的冲击。　　麦克要求看棒球比赛的电视转播，挑战了医院严格的管理制度，受到护士长瑞秋（路易丝·弗莱彻LouiseFletcher饰）的百般阻挠；麦克带领病人出海捕鱼，振奋了他们的精神，却让院方头痛不已。院方为了惩处麦克胆大妄为、屡犯院规，决定将他永远留在疯人院。生性自由的麦克再也无法忍受疯人院的生活，他联合病友，高大的印第安人“酋长”，开始自己的计划：飞越疯人院。　　本片获1975年第48届奥斯卡最佳影片，最佳男、女主角，最佳导演和最佳改编剧本五项大奖。主人公“不自由毋宁死”的精神在当今社会仍有很大的现实意义。
2209573	贫民窟的百万富翁 Slumdog Millionaire	2008	丹尼·博伊尔 / 洛芙琳·坦丹	西蒙·博福伊 / 维卡斯·史瓦卢普	戴夫·帕特尔 / 沙鲁巴·舒克拉 / 亚尼·卡普 / 拉詹德拉纳斯·祖特施 / 吉尼瓦·塔瓦尔 / 芙蕾达·平托 / 伊尔凡·可汗 / Azharuddin Mohammed Ismail / 阿什·马赫什·舍德卡 / 马赫什·曼杰瑞卡 / 麦活·米泰尔更多...	剧情 / 爱情	英国 / 美国	英语 / 印地语 / 法语	120	2009-03-26(中国大陆) / 2008-08-30(特柳赖德电影节) / 2009-01-09(英国)	417167	8.5	2006年，印度孟买。　　印度青年杰玛•马利克（戴夫•帕特尔饰）还差一个问题就能赢得2千万卢比。他是怎么做到的？A：他作弊；B：他幸运；C：他是天才；D：一切命中注定。　　这是《谁想成为百万富翁》电视猜谜节目的人生版。杰玛•马利克在已经赢得1千万卢比的情况下被警方以欺诈罪逮捕，严刑拷问下杰玛说出他获得1千万卢比的真相——他确实知道答案，但他只知道这些！　　出身贫民窟的杰玛年幼就生活艰苦，他与哥哥沙里姆、少女拉媞卡(芙蕾达•平托饰)三人却一起经历了几十年印度的变迁。之前每一个问题，都好像是杰玛的记忆碎片，牵动他关于亲情、爱情与人生的回忆。　　而现在，杰玛一方面要洗清自己的犯罪嫌疑，一方面要拯救与拉媞卡的爱。在金钱与爱之前，杰玛能够沉着冷静，选择出正确的答案吗？
1760622	香水 Perfume: The Story of a Murderer	2006	汤姆·提克威	安德鲁·伯金 / 贝尔恩德·艾辛格 / 汤姆·提克威 / 帕特里克·聚斯金德	本·卫肖 / 艾伦·瑞克曼 / 蕾切儿·哈伍德 / 达斯汀·霍夫曼 / 大卫·卡尔德 / 比吉特·米尼希迈尔 / 卡洛斯·格拉马赫 / 西恩·托马斯 / 佩里·米尔沃德 / 山姆·道格拉斯 / 卡洛琳·赫弗斯 / 卡罗丽娜·维拉·斯克利亚 / 莎拉·弗里斯蒂 / 科琳娜·哈弗奇 / 杰西卡·施瓦茨 / 约翰·赫特更多...	剧情 / 犯罪 / 奇幻	德国 / 法国 / 西班牙 / 美国	英语	147	2006-09-07(德国) / 2006-09-14(法国) / 2006-11-24(西班牙) / 2007-01-05(美国)	291085	8.4	十八世纪，让-马普蒂斯特•格雷诺耶（本•韦肖BenWhishaw饰）出生在巴黎最肮脏、最恶臭不堪的地方——鱼市场上。格雷诺耶天生对气味有着惊人的天赋：无论恶臭还芳香，他都一一记住，并能轻易分辨各种气味。　　当他在孤儿院长到13岁的时候，被院长卖给了制皮匠。格雷诺耶在制皮铺过着犬马不如的生活。机缘巧合，格雷诺耶在香水巴尔蒂尼面前展露了其过人的天赋，进入了香水铺工作。但格雷诺耶并不仅仅满足于制作出世界上最芳香的香水，他梦想学得如何保存万物气味的方法。巴尔蒂尼告诉格雷诺耶香水的起源地在格拉斯，那里的人知道保存气味的方法。格雷诺耶拿着巴尔蒂尼的推荐信来到了格拉斯。　　格雷诺耶爱上了青春少女的体香，为了把这种香味保存下来，格雷诺耶最终走上了杀手的道路。
26698897	唐人街探案2	2018	陈思诚	陈思诚	王宝强 / 刘昊然 / 肖央 / 刘承羽 / 尚语贤 / 王迅 / 妻夫木聪 / 迈克尔·皮特 / 白灵 / 元华 / 曾江 / 王成思 / 杨金赐 / 范湉湉 / 佟丽娅 / 陈思诚更多...	喜剧 / 动作 / 悬疑 / 犯罪	中国大陆	汉语普通话	121	2018-02-16(中国大陆)	356940	6.9	唐仁（王宝强饰）为巨额奖金欺骗秦风（刘昊然饰）到纽约参加世界名侦探大赛，然而随着和世界各国侦探们啼笑皆非的较量，两人却发现了隐藏在这次挑战背后的更大秘密...
